Label;indegree;outdegree;Degree;modularity_class;eigencentrality;Eccentricity;closnesscentrality;harmonicclosnesscentrality;betweenesscentrality;X;Y;Size;Color
11769am;1;0;1;738;0.004568;0;0;0;0;0.47161;0.960087;0;"#c0c0c0"
YogiCubarsi;1;0;1;738;0.004568;0;0;0;0;0.44674;0.935547;0;"#c0c0c0"
Kresnawati15;1;0;1;75;0.100953;0;0;0;0;0.797903;0.504274;0;"#00e3ff"
jinxyuann;0;1;1;537;0;1;1;1;0;0.38747;0.762593;0;"#c0c0c0"
Fern9907;0;3;3;110;0;1;1;1;0;0.831875;0.308998;0.011696;"#99d27a"
senengjjn;1;0;1;110;0.004568;0;0;0;0;0.835977;0.336196;0;"#99d27a"
LadyKpop89905;1;0;1;110;0.004568;0;0;0;0;0.837205;0.282394;0;"#99d27a"
saputroofjngrh;0;1;1;75;0;2;0.505882;0.511628;0;0.866959;0.55648;0;"#00e3ff"
ZaviKhaerul;2;0;2;219;0.020753;0;0;0;0;0.74557;0.35103;0.005848;"#c0c0c0"
JackVardan;1;0;1;219;0.006891;0;0;0;0;0.760103;0.226528;0;"#c0c0c0"
frizzaidan;0;5;5;74;0;1;1;1;0;0.400861;0.722907;0.023392;"#c0c0c0"
unnaaa1234;1;0;1;74;0.004568;0;0;0;0;0.433069;0.78026;0;"#c0c0c0"
PenaltySZN;1;0;1;74;0.004568;0;0;0;0;0.41808;0.771902;0;"#c0c0c0"
iamevasetiyawan;1;0;1;74;0.004568;0;0;0;0;0.414767;0.758921;0;"#c0c0c0"
fauziahmd_enk;0;1;1;739;0;1;1;1;0;0.090317;0.416904;0;"#c0c0c0"
alergikiwi;1;0;1;739;0.004568;0;0;0;0;0.096714;0.428917;0;"#c0c0c0"
fufufafa_jelek;1;0;1;110;0.004568;0;0;0;0;0.832652;0.35039;0;"#99d27a"
akunasbun;0;1;1;618;0;1;1;1;0;0.747014;0.628423;0;"#ff56b5"
youuxra;0;1;1;740;0;1;1;1;0;0.198571;0.181127;0;"#c0c0c0"
astromenggs;1;0;1;740;0.004568;0;0;0;0;0.203342;0.165168;0;"#c0c0c0"
akunugrahaa;0;1;1;741;0;1;1;1;0;0.455852;0.977923;0;"#c0c0c0"
utdfocusid;1;0;1;741;0.004568;0;0;0;0;0.474727;0.986242;0;"#c0c0c0"
krupukceker;0;1;1;742;0;1;1;1;0;0.668055;0.123172;0;"#c0c0c0"
Potelot_mabur;1;0;1;742;0.004568;0;0;0;0;0.683072;0.119372;0;"#c0c0c0"
jjjuuusthing;0;1;1;537;0;1;1;1;0;0.341782;0.78345;0;"#c0c0c0"
menumpahkan;0;1;1;743;0;1;1;1;0;0.22742;0.148529;0;"#c0c0c0"
HaitaniRansgirl;1;0;1;743;0.004568;0;0;0;0;0.233613;0.16139;0;"#c0c0c0"
AlexandraNg1991;1;5;6;164;0.007587;1;1;1;0;0.451384;0.168833;0.02924;"#c0c0c0"
yurcukucuk;2;0;2;164;0.015173;0;0;0;0;0.442789;0.143274;0.005848;"#c0c0c0"
rafiiriyanto;2;0;2;164;0.015173;0;0;0;0;0.454417;0.153742;0.005848;"#c0c0c0"
TxC_Leonard;2;0;2;164;0.015173;0;0;0;0;0.440777;0.157735;0.005848;"#c0c0c0"
Stelarium___;1;5;6;164;0.007587;1;1;1;0;0.440293;0.175319;0.02924;"#c0c0c0"
terdimple;0;1;1;744;0;1;1;1;0;0.904894;0.57658;0;"#c0c0c0"
DOAIBU1000;1;0;1;744;0.004568;0;0;0;0;0.922161;0.570289;0;"#c0c0c0"
gutenmorgan;0;3;3;158;0;1;1;1;0;0.691103;0.37444;0.011696;"#853b22"
paduttungi;1;0;1;158;0.004568;0;0;0;0;0.74524;0.364306;0;"#853b22"
nisrinaakr;0;1;1;745;0;1;1;1;0;0.44602;0.042801;0;"#c0c0c0"
hikstologi;1;0;1;745;0.004568;0;0;0;0;0.43703;0.03198;0;"#c0c0c0"
pistoiamarliana;0;1;1;746;0;1;1;1;0;0.884885;0.400744;0;"#c0c0c0"
agh___;1;0;1;746;0.004568;0;0;0;0;0.892278;0.413;0;"#c0c0c0"
bontengatah;0;2;2;747;0;1;1;1;0;0.662572;0.868402;0.005848;"#c0c0c0"
hwistoria;1;0;1;747;0.004568;0;0;0;0;0.663102;0.854242;0;"#c0c0c0"
nowdlle;1;0;1;747;0.004568;0;0;0;0;0.64812;0.874733;0;"#c0c0c0"
selenamaulana;0;2;2;748;0;1;1;1;0;0.922072;0.622811;0.005848;"#c0c0c0"
999o7i;1;0;1;748;0.004568;0;0;0;0;0.914604;0.605809;0;"#c0c0c0"
Syllovescat;1;0;1;748;0.004568;0;0;0;0;0.938453;0.636959;0;"#c0c0c0"
ArifLabMed;0;1;1;797;0;1;1;1;0;0.736522;0.795834;0;"#c0c0c0"
kataagayaw;0;1;1;749;0;1;1;1;0;0.072121;0.756788;0;"#c0c0c0"
anggaarsk;1;0;1;749;0.004568;0;0;0;0;0.091526;0.767482;0;"#c0c0c0"
ldhgirlfie;0;1;1;110;0;1;1;1;0;0.781986;0.328319;0;"#99d27a"
cheecize;0;1;1;750;0;1;1;1;0;0.998539;0.467279;0;"#c0c0c0"
fwaiwyy;1;0;1;750;0.004568;0;0;0;0;0.984842;0.445391;0;"#c0c0c0"
telornetas;0;1;1;751;0;1;1;1;0;0.094828;0.402315;0;"#c0c0c0"
banjarbase;1;0;1;751;0.004568;0;0;0;0;0.089605;0.387753;0;"#c0c0c0"
AmeliaFitri648;0;1;1;752;0;1;1;1;0;0.448192;0.997834;0;"#c0c0c0"
Novitayulianaaa;1;0;1;752;0.004568;0;0;0;0;0.438334;0.989781;0;"#c0c0c0"
SepuntungRokok;0;2;2;246;0;1;1;1;0;0.506884;0.190432;0.005848;"#35b3ff"
stockmapping;2;0;2;246;0.009136;0;0;0;0;0.451168;0.247778;0.005848;"#35b3ff"
mbaupeh;1;0;1;246;0.004568;0;0;0;0;0.546531;0.168663;0;"#35b3ff"
chaposucksss;0;2;2;246;0;1;1;1;0;0.409619;0.600543;0.005848;"#35b3ff"
gimmehugplease;1;0;1;246;0.004568;0;0;0;0;0.341819;0.632179;0;"#35b3ff"
tetehbluu;0;3;3;753;0;1;1;1;0;0.936371;0.377105;0.011696;"#c0c0c0"
arif_islahudin;1;0;1;753;0.004568;0;0;0;0;0.922923;0.360267;0;"#c0c0c0"
bumbleeeeeebeee;1;0;1;753;0.004568;0;0;0;0;0.933683;0.404207;0;"#c0c0c0"
nirpaedah;1;0;1;753;0.004568;0;0;0;0;0.947896;0.354117;0;"#c0c0c0"
salsabila__ayu;1;0;1;537;0.004568;0;0;0;0;0.555007;0.731915;0;"#c0c0c0"
Farariram;0;1;1;754;0;1;1;1;0;0.903123;0.690281;0;"#c0c0c0"
knpharuspeduli;1;0;1;754;0.004568;0;0;0;0;0.908918;0.703298;0;"#c0c0c0"
beecruize;0;2;2;110;0;1;1;1;0;0.819443;0.302616;0.005848;"#99d27a"
calonnmuuu;3;1;4;110;0.013704;1;1;1;0;0.815699;0.286574;0.017544;"#99d27a"
sofie_rr;1;3;4;608;0.007587;1;1;1;0;0.688881;0.513374;0.017544;"#00d737"
AffaRachmadi;1;3;4;608;0.007587;1;1;1;0;0.69268;0.501893;0.017544;"#00d737"
DwiSufianto;0;2;2;219;0;2;0.75;0.833333;0;0.774024;0.409217;0.005848;"#c0c0c0"
kotahujansore;1;0;1;219;0.004568;0;0;0;0;0.807817;0.385477;0;"#c0c0c0"
measme99;0;1;1;618;0;1;1;1;0;0.76638;0.623489;0;"#ff56b5"
alvin_112002;1;0;1;75;0.100953;0;0;0;0;0.795828;0.493063;0;"#00e3ff"
ArangMembara;0;1;1;618;0;1;1;1;0;0.712771;0.641639;0;"#ff56b5"
masbrojoll;0;2;2;110;0;1;1;1;0;0.827993;0.292742;0.005848;"#99d27a"
itsmomsecret;0;2;2;110;0;1;1;1;0;0.807736;0.299336;0.005848;"#99d27a"
kookooruyuk_;0;1;1;757;0;1;1;1;0;0.637245;0.839398;0;"#c0c0c0"
N4SIPADAN9;2;0;2;757;0.009136;0;0;0;0;0.650282;0.846404;0.005848;"#c0c0c0"
ayiwangi;1;0;1;110;0.004568;0;0;0;0;0.661464;0.187907;0;"#99d27a"
dorkamell;0;3;3;755;0;1;1;1;0;0.142645;0.678503;0.011696;"#c0c0c0"
yellowpiicture;1;0;1;755;0.004568;0;0;0;0;0.14884;0.665488;0;"#c0c0c0"
yourxanny44;1;0;1;755;0.004568;0;0;0;0;0.129465;0.676961;0;"#c0c0c0"
kentangg_tumbuk;1;0;1;755;0.004568;0;0;0;0;0.156337;0.679762;0;"#c0c0c0"
kailen72;0;1;1;110;0;1;1;1;0;0.786808;0.288188;0;"#99d27a"
chhaan__;0;1;1;756;0;1;1;1;0;1;0.498039;0;"#c0c0c0"
pengincumlaude;1;0;1;756;0.004568;0;0;0;0;0.987542;0.492149;0;"#c0c0c0"
kentotboyy;0;2;2;757;0;1;1;1;0;0.675883;0.848576;0.005848;"#c0c0c0"
26Aphr;1;0;1;757;0.004568;0;0;0;0;0.702742;0.850612;0;"#c0c0c0"
ChocoPinkGirl;0;2;2;282;0;1;1;1;0;0.544526;0.768561;0.005848;"#ff5166"
kucingbesar90;1;0;1;282;0.004568;0;0;0;0;0.589977;0.787384;0;"#ff5166"
tanakamaitoz;0;1;1;758;0;1;1;1;0;0.029044;0.526347;0;"#c0c0c0"
naurrvari;1;0;1;758;0.004568;0;0;0;0;0.02965;0.512865;0;"#c0c0c0"
isnthingmore;0;1;1;759;0;1;1;1;0;0.771074;0.900006;0;"#c0c0c0"
narasitv;1;0;1;759;0.004568;0;0;0;0;0.759903;0.890599;0;"#c0c0c0"
leejngf;0;1;1;760;0;1;1;1;0;0.890791;0.227335;0;"#c0c0c0"
jaiiibruv;1;0;1;760;0.004568;0;0;0;0;0.881275;0.214098;0;"#c0c0c0"
amiwulandari73;0;3;3;74;0;1;1;1;0;0.470409;0.850353;0.011696;"#c0c0c0"
mastin_guud;1;0;1;74;0.004568;0;0;0;0;0.440845;0.856634;0;"#c0c0c0"
patrick;1;0;1;74;0.004568;0;0;0;0;0.460664;0.871923;0;"#c0c0c0"
chizznanda;0;1;1;219;0;1;1;1;0;0.255004;0.696061;0;"#c0c0c0"
oppenheimher;0;1;1;761;0;1;1;1;0;0.100724;0.599858;0;"#c0c0c0"
virdikaa;1;0;1;761;0.004568;0;0;0;0;0.090656;0.60925;0;"#c0c0c0"
Multatulii_;0;1;1;536;0;1;1;1;0;0.416407;0.411417;0;"#ffa584"
MRahayuna;0;1;1;762;0;1;1;1;0;0.64086;0.91964;0;"#c0c0c0"
joawop;1;0;1;762;0.004568;0;0;0;0;0.622867;0.894639;0;"#c0c0c0"
AdyaParamita;1;0;1;39;0.028413;0;0;0;0;0.169591;0.44862;0;"#7cce00"
johnedan9988;0;1;1;763;0;1;1;1;0;0.571698;0.992578;0;"#c0c0c0"
realestnathan;1;0;1;763;0.004568;0;0;0;0;0.56244;0.979904;0;"#c0c0c0"
xixiyourbae_;1;0;1;75;0.100953;0;0;0;0;0.800816;0.571476;0;"#00e3ff"
Airdropfnder;0;1;1;536;0;1;1;1;0;0.487509;0.335954;0;"#ffa584"
Mosthafavi;1;0;1;437;0.006891;0;0;0;0;0.759519;0.359787;0;"#00d0d2"
morecaffeins;0;4;4;110;0;2;0.833333;0.9;0;0.828636;0.396017;0.017544;"#99d27a"
perkcy12;1;0;1;110;0.004568;0;0;0;0;0.805345;0.437083;0;"#99d27a"
milkybunny111;0;1;1;536;0;1;1;1;0;0.354112;0.523116;0;"#ffa584"
andzhrp;0;1;1;618;0;1;1;1;0;0.756047;0.653044;0;"#ff56b5"
seungkwaein;0;1;1;764;0;1;1;1;0;0.872038;0.363871;0;"#c0c0c0"
idizsnew;1;0;1;764;0.004568;0;0;0;0;0.879106;0.376584;0;"#c0c0c0"
Hant_Sparrow;0;2;2;110;0;2;0.75;0.833333;0;0.716954;0.26622;0.005848;"#99d27a"
0xprame;0;1;1;765;0;1;1;1;0;0.07295;0.238512;0;"#c0c0c0"
KentLavis;1;0;1;765;0.004568;0;0;0;0;0.086811;0.217741;0;"#c0c0c0"
_byeongalien_;0;1;1;766;0;1;1;1;0;0.92831;0.610428;0;"#c0c0c0"
40143_;1;0;1;766;0.004568;0;0;0;0;0.907861;0.617661;0;"#c0c0c0"
Perjoeangan78;0;1;1;767;0;1;1;1;0;0.020961;0.542258;0;"#c0c0c0"
fxmario;1;0;1;767;0.004568;0;0;0;0;0.014742;0.530954;0;"#c0c0c0"
weltpyang;0;4;4;282;0;1;1;1;0;0.256486;0.53321;0.017544;"#ff5166"
TrendAsia_Org;1;0;1;282;0.004568;0;0;0;0;0.217654;0.558292;0;"#ff5166"
KontraS;1;0;1;282;0.004568;0;0;0;0;0.230984;0.567164;0;"#ff5166"
herry_Pratama;0;1;1;768;0;1;1;1;0;0.684854;0.068626;0;"#c0c0c0"
0jenry1;1;0;1;768;0.004568;0;0;0;0;0.701941;0.081179;0;"#c0c0c0"
seobholic;0;2;2;769;0;1;1;1;0;0.081479;0.597344;0.005848;"#c0c0c0"
kerajaantikus;1;0;1;769;0.004568;0;0;0;0;0.07908;0.620795;0;"#c0c0c0"
volarcrypto;1;0;1;769;0.004568;0;0;0;0;0.076487;0.58379;0;"#c0c0c0"
INDR@_donxs;0;1;1;500;0;1;1;1;0;0.315847;0.849051;0;"#c0c0c0"
austemn;0;2;2;370;0;1;1;1;0;0.379689;0.518995;0.005848;"#c0c0c0"
luneadorn;0;1;1;770;0;1;1;1;0;0.970807;0.503316;0;"#c0c0c0"
Eprhemeral;1;0;1;770;0.004568;0;0;0;0;0.960053;0.496423;0;"#c0c0c0"
RudyCahyon37382;0;2;2;219;0;1;1;1;0;0.307639;0.741596;0.005848;"#c0c0c0"
ohmuji1;1;0;1;219;0.004568;0;0;0;0;0.295973;0.763559;0;"#c0c0c0"
natasha_saja;0;2;2;246;0;1;1;1;0;0.43959;0.498046;0.005848;"#35b3ff"
DalangJiwo;0;1;1;771;0;1;1;1;0;0.730265;0.19361;0;"#c0c0c0"
souulberry;0;1;1;109;0;1;1;1;0;0.155135;0.638443;0;"#c0c0c0"
belomapan;1;0;1;39;0.004568;0;0;0;0;0.247382;0.382262;0;"#7cce00"
DeManiacJoe;0;1;1;227;0;1;1;1;0;0.600221;0.85371;0;"#c0c0c0"
vivalavida_rn;0;1;1;772;0;1;1;1;0;0.119038;0.686575;0;"#c0c0c0"
juumenji;1;0;1;772;0.004568;0;0;0;0;0.10756;0.693473;0;"#c0c0c0"
sahbadi;0;2;2;773;0;1;1;1;0;0.767504;0.8734;0.005848;"#c0c0c0"
semutbukanbuaya;1;0;1;773;0.004568;0;0;0;0;0.746142;0.886531;0;"#c0c0c0"
nenx_kuchienx;1;0;1;773;0.004568;0;0;0;0;0.773575;0.861688;0;"#c0c0c0"
chupachupsbabol;1;0;1;633;0.004568;0;0;0;0;0.464602;0.837589;0;"#c0c0c0"
tiannn_bk;0;1;1;164;0;1;1;1;0;0.437414;0.188879;0;"#c0c0c0"
SeriDianawati;0;6;6;359;0;1;1;1;0;0.324479;0.552297;0.02924;"#ff86ff"
nak_Negeri;1;0;1;359;0.004568;0;0;0;0;0.247458;0.570012;0;"#ff86ff"
MasQomaru;0;1;1;774;0;1;1;1;0;0.912952;0.781559;0;"#c0c0c0"
fauzaanatmaja;1;0;1;774;0.004568;0;0;0;0;0.904543;0.7941;0;"#c0c0c0"
999nokitaro;1;0;1;282;0.004568;0;0;0;0;0.206494;0.56027;0;"#ff5166"
riyansetya;0;7;7;775;0;1;1;1;0;0.501623;0.864242;0.035088;"#c0c0c0"
AbdeeNegara;1;0;1;775;0.004568;0;0;0;0;0.505276;0.851133;0;"#c0c0c0"
prodvokatif;1;0;1;775;0.004568;0;0;0;0;0.51755;0.846097;0;"#c0c0c0"
ridhohafiedz;1;0;1;775;0.004568;0;0;0;0;0.528557;0.85491;0;"#c0c0c0"
topengmonyet;1;0;1;775;0.004568;0;0;0;0;0.475168;0.86462;0;"#c0c0c0"
slankdotcom;1;0;1;775;0.004568;0;0;0;0;0.498896;0.878525;0;"#c0c0c0"
fishGOD;1;0;1;775;0.004568;0;0;0;0;0.486418;0.872443;0;"#c0c0c0"
widj_wuming;0;3;3;536;0;1;1;1;0;0.559702;0.705216;0.011696;"#ffa584"
sigitpurnomo_98;0;1;1;776;0;1;1;1;0;0.587801;0.029472;0;"#c0c0c0"
The_RedsIndo;1;0;1;776;0.004568;0;0;0;0;0.610063;0.014168;0;"#c0c0c0"
feroferraferri;1;0;1;359;0.004568;0;0;0;0;0.245281;0.557248;0;"#ff86ff"
Sunshine41291;0;1;1;608;0;1;1;1;0;0.615867;0.250286;0;"#00d737"
elisa_jkt;6;0;6;608;0.039483;0;0;0;0;0.579222;0.314589;0.02924;"#00d737"
INTIHARRY;0;1;1;303;0;1;1;1;0;0.879983;0.731559;0;"#c0c0c0"
pdip;1;0;1;359;0.004568;0;0;0;0;0.246526;0.58126;0;"#ff86ff"
muhamadrdani;0;3;3;777;0;1;1;1;0;0.276774;0.79955;0.011696;"#c0c0c0"
logos_id;1;0;1;777;0.004568;0;0;0;0;0.30341;0.811123;0;"#c0c0c0"
1rfani;0;2;2;120;0;1;1;1;0;0.148298;0.478518;0.005848;"#005c50"
AgusCan_75;1;0;1;120;0.004568;0;0;0;0;0.154399;0.44955;0;"#005c50"
Ari3Ghozi;1;0;1;359;0.004568;0;0;0;0;0.264209;0.580315;0;"#ff86ff"
s3mpurna;0;6;6;608;0;2;0.527778;0.552632;0;0.538544;0.415094;0.02924;"#00d737"
AbdRach22412480;2;0;2;608;0.016998;0;0;0;0;0.58014;0.350131;0.005848;"#00d737"
InginBebas6;1;0;1;359;0.006891;0;0;0;0;0.510628;0.665097;0;"#ff86ff"
kucinggyatt;1;0;1;777;0.004568;0;0;0;0;0.274636;0.781501;0;"#c0c0c0"
syabuhachi;1;0;1;777;0.004568;0;0;0;0;0.2505;0.792808;0;"#c0c0c0"
miniapinpalli;0;5;5;608;0;3;0.5;0.52924;0;0.60704;0.313959;0.023392;"#00d737"
Ololehomask02;2;0;2;608;0.016998;0;0;0;0;0.595279;0.310213;0.005848;"#00d737"
NyemilQ;2;0;2;608;0.016998;0;0;0;0;0.618102;0.304525;0.005848;"#00d737"
CocoAgain98;2;0;2;608;0.016998;0;0;0;0;0.610576;0.327027;0.005848;"#00d737"
RioOchou;1;2;3;608;0.01243;3;0.486957;0.502976;0;0.566849;0.323264;0.011696;"#00d737"
atm0stphere;1;0;1;608;0.01243;0;0;0;0;0.622846;0.342717;0;"#00d737"
nopskyyy;1;0;1;608;0.01243;0;0;0;0;0.524599;0.287403;0;"#00d737"
rollersk8erboi;1;0;1;608;0.01243;0;0;0;0;0.536067;0.291581;0;"#00d737"
jeff23greenwood;0;3;3;778;0;1;1;1;0;0.115459;0.719247;0.011696;"#c0c0c0"
kermitanto;1;0;1;778;0.004568;0;0;0;0;0.114696;0.74431;0;"#c0c0c0"
Rezasjahrizal;1;0;1;778;0.004568;0;0;0;0;0.122409;0.702125;0;"#c0c0c0"
acarbiawak;1;0;1;778;0.004568;0;0;0;0;0.128548;0.716097;0;"#c0c0c0"
Zaindamai;0;1;1;608;0;1;1;1;0;0.60861;0.237699;0;"#00d737"
loopseey;0;1;1;246;0;1;1;1;0;0.617361;0.463831;0;"#35b3ff"
Yens0906;1;0;1;359;0.006891;0;0;0;0;0.512986;0.677122;0;"#ff86ff"
heyho9584455737;0;1;1;110;0;1;1;1;0;0.820777;0.336699;0;"#99d27a"
pelti_nih;1;0;1;537;0.004568;0;0;0;0;0.220682;0.527629;0;"#c0c0c0"
