"Name","Handle","Timestamp","Content","Comments","Retweets","Likes","Analytics","Tags","Mentions","Tweet Link","Tweet ID","Replying To"
"","@yasterday02","2025-02-20T11:59:38.000Z","Kami jg berhasil menggagalkan PPN 12% dan Tapera jan lupaa","1","0","0","91","[]","[]","https://x.com/yasterday02/status/1892544639107772642","tweet_id:1892544639107772642","[]"
"Tiwi","@qiwtopoki_05","2025-02-20T11:00:05.000Z","Ppn 12% jg","0","0","11","1.1K","[]","[]","https://x.com/qiwtopoki_05/status/1892529654214320129","tweet_id:1892529654214320129","['@Tan_Mar3M']"
"Pelan pelan Ardi!","@awemany","2025-02-20T10:52:56.000Z","Tapi secara pribadi ya saya ingin ucapkan selamat berdemo.  Karena 100 hari ini mengajarkan kita bahwa pemerintahan Prabowo itu mendengar. Mulai pembatalan PPN 12%, tindakan cepat soal pagar laut, LPG 3 kg terakhir soal koreksi"" effisiensi. Jadi ya terus rewel aja. :).","2","8","6","1.9K","[]","[]","https://x.com/awemany/status/1892527854631506255","tweet_id:1892527854631506255","['@awemany']"
"Ney","@PUTRY_NUSANTARA","2025-02-20T08:48:43.000Z","Akunku diblokir sama satwa celeng  penghuni gorong²  

Si celeng bikin tuitan HOAX
Berita tahun 2024 demo mahasiswa saat menolak kenaikan PPN 12% dan yang dipegang itu uang palsu/mainan","1","1","5","201","[]","['@Epricila10']","https://x.com/PUTRY_NUSANTARA/status/1892496595343831368","tweet_id:1892496595343831368","['@03__nakula', '@lysavana1', '@Epricila10', '@RaniKancana', '@Sgrdamai', '@arifin34533', '@_memoryusang', '@DS_yantie']"
"tvr.parlemen","@tvr_parlemen","2025-02-20T07:56:18.000Z","Perlu Akuntabilitas Dan Transparansi Tata Kelola PPN 12% - TVR 17","0","0","0","19","[]","[]","https://x.com/tvr_parlemen/status/1892483403728978359","tweet_id:1892483403728978359","[]"
"Yaya","@Yaaarchive","2025-02-20T07:45:01.000Z","Ini hoax modal asal screenshot video dibikin konten ga bertanggung jawab, bukannya video di tiktok seputar gerindra udah ditakedown? Itu demo penolakan kenaikan ppn 12%, itu pakai uang mainan yg dilempar sebagai sindiran ke pemerintah. Ini video asli","0","1","0","572","[]","[]","https://x.com/Yaaarchive/status/1892480562624975197","tweet_id:1892480562624975197","['@iam_zelt', '@yourcaccc', '@mas_veel', '@Rocky_Antonie']"
"Ali Hadi","@Mashadi37659701","2025-02-20T07:37:44.000Z","Kalo ppn 12 rakyat ribut
Gas 3 kg rakyat ribut
Efisiensi rakyat ribut 

Itu nyata bukan konten/hoax
Lo aja yg matanya buram ga bisa liat kenyataan....","0","0","0","26","[]","[]","https://x.com/Mashadi37659701/status/1892478731861840328","tweet_id:1892478731861840328","['@muannas_alaidid']"
"Yus is translating documents","@saksimasa","2025-02-20T07:19:45.000Z","nggak nyangka ppn 12% udah 100% aja sekarang","1","0","0","28","[]","[]","https://x.com/saksimasa/status/1892474206396228077","tweet_id:1892474206396228077","['@khsypr']"
"Has","@Haaa_syim","2025-02-20T06:41:11.000Z","Siapa bilang demo ga ngefek ?
Kemarin penolakan ppn 12% tapi hasilnya ada keputusan via peraturan menteri dengan adanya variable 11/12, sehingga ppn 12% pun, nilai yg disetor tetap sama kayak 11%

Dan keputusan itu injury time bgt tgl 31 desember 2024","2","0","3","911","[]","[]","https://x.com/Haaa_syim/status/1892464497412952261","tweet_id:1892464497412952261","['@merapi_uncover', '@logikamystika']"
"#PajakKitaUntukKita","@kring_pajak","2025-02-20T06:38:48.000Z","Hai, Kak.
Untuk DPP nilai lain selain barang mewah silakan menggunakan harga jual/nilai penggantian dikali dengan 11/12 ya, Kak. Kemudian DPP nilai lain tersebut dikali dengan tarif PPN 12% ya, Kak.
Tks*Amri","1","0","0","221","[]","[]","https://x.com/kring_pajak/status/1892463900248973658","tweet_id:1892463900248973658","['@pawrkj']"
